proudy-1: min;proudy-1: max;proudy-2: min;proudy-2: max;proudy-3: min;proudy-3: max;proudy-4: min;proudy-4: max;napeti-1: min;napeti-1: max;napeti-2: min;napeti-2: max;napeti-3: min;napeti-3: max;napeti-4: min;napeti-4: max;oscilace-1: min;oscilace-1: max;oscilace-2: min;oscilace-2: max;oscilace-3: min;oscilace-3: max;oscilace-4: min;oscilace-4: max;oscilace-5: min;oscilace-5: max;oscilace-6: min;oscilace-6: max;oscilace-7: min;oscilace-7: max;oscilace-8: min;oscilace-8: max;oscilace-9: min;oscilace-9: max;oscilace-10: min;oscilace-10: max;oscilace-11: min;oscilace-11: max;oscilace-12: min;oscilace-12: max;oscilace-13: min;oscilace-13: max;oscilace-14: min;oscilace-14: max;oscilace-15: min;oscilace-15: max;oscilace-16: min;oscilace-16: max;filepath
-2.675282;0.15382317;-5.6680503;38.33644;-2.6760733;0.20386304;-5.6753373;38.336803;-4.4944735;-1.002524;4.13261;10.635077;-4.4481907;-1.0234095;3.7710142;10.666926;-0.055052478;0.073924445;-0.089210935;0.09134527;-0.5273579;0.31521186;-0.21548891;0.49338403;-0.02834627;0.031153819;-0.023710089;0.026218854;-0.081612796;0.03463773;-0.065388165;0.08569108;-0.10555972;0.008157441;-0.0124045145;0.10344593;-0.56554776;0.3225577;-0.27793542;0.4218512;-0.011070904;0.031800706;-0.042669866;-0.00037027075;-0.06926485;0.045941234;-0.04074968;0.107558884;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_4Nm_02-09-2021_14-29SwitchedSubSys_Em_2.mat
-2.6760733;0.20386304;-5.6753373;38.336803;-2.675282;0.15382317;-5.6680503;38.33644;-4.4481907;-1.0234095;3.7710142;10.666926;-4.4944735;-1.002524;4.13261;10.635077;-0.008239626;0.12296393;-0.022814728;0.06534489;-0.21800993;0.49833855;-0.3932084;0.5821729;-0.044487577;-0.00040956275;-0.02002143;0.023924487;-0.026059153;0.10141869;-0.06713206;0.053653836;-0.08191529;0.05628042;-0.10864868;0.06472588;-0.1697087;0.57993484;-0.4259547;0.5016927;-0.02300708;0.023470819;-0.033807557;0.031875327;-0.03813465;0.08388812;-0.0463731;0.07437017;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_4Nm_02-09-2021_14-29_Em_0.mat
-2.6760733;0.20386304;-5.6753373;38.336803;-2.675282;0.15382317;-5.6680503;38.33644;-4.4481907;-1.0234095;3.7710142;10.666926;-4.4944735;-1.002524;4.13261;10.635077;-0.06261937;0.03505172;-0.12908779;0.0040856036;-0.3697133;0.45494938;-0.49903756;0.19525814;-0.004858937;0.033420842;-0.0035746798;0.040660173;-0.08534295;0.04854875;-0.08281575;0.026054125;-0.11466462;0.08028598;-0.043515857;0.06383185;-0.43377447;0.3530564;-0.56199855;0.15522495;-0.034205202;0.028574737;-0.022643182;0.02346746;-0.06484414;0.078310765;-0.08239047;0.0255612;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_4Nm_02-09-2021_14-29_Em_1.mat
-2.6760733;0.20386304;-5.6753373;38.336803;-2.675282;0.15382317;-5.6680503;38.33644;-4.4481907;-1.0234095;3.7710142;10.666926;-4.4944735;-1.002524;4.13261;10.635077;-0.10555972;0.008157441;-0.0124045145;0.10344593;-0.56554776;0.3225577;-0.27793542;0.4218512;-0.011070904;0.031800706;-0.042669866;-0.00037027075;-0.06926485;0.045941234;-0.04074968;0.107558884;-0.055052478;0.073924445;-0.089210935;0.09134527;-0.5273579;0.31521186;-0.21548891;0.49338403;-0.02834627;0.031153819;-0.023710089;0.026218854;-0.081612796;0.03463773;-0.065388165;0.08569108;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_4Nm_02-09-2021_14-29_Em_2.mat
-2.0344815;-0.026636496;0.9404096;29.37804;-2.0329366;0.0028227423;0.94043183;29.378353;-4.6876454;-1.4130977;5.9155345;10.730555;-4.6179333;-1.4135737;6.01617;10.714289;-0.0744586;0.028296089;-0.049652994;0.057248425;-0.17111899;0.5938031;-0.34430662;0.4276995;-0.021526087;0.02443243;-0.031013763;0.021704623;-0.04925354;0.06798531;-0.03582624;0.06945891;0.0033066217;0.13133675;-0.022711074;0.068200834;-0.2816222;0.51624703;-0.31118655;0.4907033;-0.04733479;-0.0019175997;-0.022942208;0.022349352;-0.026643777;0.09093401;-0.053355634;0.04974449;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_5Nm_02-09-2021_14-29SwitchedSubSys_Em_0.mat
-2.0344815;-0.026636496;0.9404096;29.37804;-2.0329366;0.0028227423;0.94043183;29.378353;-4.6876454;-1.4130977;5.9155345;10.730555;-4.6179333;-1.4135737;6.01617;10.714289;-0.043157816;0.07052798;-0.033711612;0.079904124;-0.5349947;0.34467348;-0.6005517;0.18355066;-0.030557962;0.021851439;-0.026299002;0.02287005;-0.045969836;0.057836365;-0.08413393;0.031923663;-0.060580984;0.036081526;-0.13534081;-0.004870809;-0.46799058;0.455837;-0.5997886;0.26931798;-0.009009869;0.037967917;-0.001242726;0.041398995;-0.07338016;0.031849578;-0.09459661;0.026512371;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_5Nm_02-09-2021_14-29SwitchedSubSys_Em_1.mat
-2.0344815;-0.026636496;0.9404096;29.37804;-2.0329366;0.0028227423;0.94043183;29.378353;-4.6876454;-1.4130977;5.9155345;10.730555;-4.6179333;-1.4135737;6.01617;10.714289;-0.038742978;0.067960024;-0.077968284;0.034086745;-0.536853;0.2611875;-0.18159401;0.6221821;-0.022084769;0.027460154;-0.022237433;0.02265968;-0.07909218;0.026732381;-0.05339843;0.04903277;-0.10821517;0.007858955;-0.0043203356;0.106877334;-0.55615896;0.29735312;-0.29900223;0.5416223;-0.008552176;0.032130606;-0.04782706;-0.003399327;-0.078240104;0.038262237;-0.025086697;0.09013717;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_5Nm_02-09-2021_14-29SwitchedSubSys_Em_2.mat
-2.0329366;0.0028227423;0.94043183;29.378353;-2.0344815;-0.026636496;0.9404096;29.37804;-4.6179333;-1.4135737;6.01617;10.714289;-4.6876454;-1.4130977;5.9155345;10.730555;0.0033066217;0.13133675;-0.022711074;0.068200834;-0.2816222;0.51624703;-0.31118655;0.4907033;-0.04733479;-0.0019175997;-0.022942208;0.022349352;-0.026643777;0.09093401;-0.053355634;0.04974449;-0.0744586;0.028296089;-0.049652994;0.057248425;-0.17111899;0.5938031;-0.34430662;0.4276995;-0.021526087;0.02443243;-0.031013763;0.021704623;-0.04925354;0.06798531;-0.03582624;0.06945891;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_5Nm_02-09-2021_14-29_Em_0.mat
-2.0329366;0.0028227423;0.94043183;29.378353;-2.0344815;-0.026636496;0.9404096;29.37804;-4.6179333;-1.4135737;6.01617;10.714289;-4.6876454;-1.4130977;5.9155345;10.730555;-0.060580984;0.036081526;-0.13534081;-0.004870809;-0.46799058;0.455837;-0.5997886;0.26931798;-0.009009869;0.037967917;-0.001242726;0.041398995;-0.07338016;0.031849578;-0.09459661;0.026512371;-0.043157816;0.07052798;-0.033711612;0.079904124;-0.5349947;0.34467348;-0.6005517;0.18355066;-0.030557962;0.021851439;-0.026299002;0.02287005;-0.045969836;0.057836365;-0.08413393;0.031923663;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_5Nm_02-09-2021_14-29_Em_1.mat
-2.0329366;0.0028227423;0.94043183;29.378353;-2.0344815;-0.026636496;0.9404096;29.37804;-4.6179333;-1.4135737;6.01617;10.714289;-4.6876454;-1.4130977;5.9155345;10.730555;-0.10821517;0.007858955;-0.0043203356;0.106877334;-0.55615896;0.29735312;-0.29900223;0.5416223;-0.008552176;0.032130606;-0.04782706;-0.003399327;-0.078240104;0.038262237;-0.025086697;0.09013717;-0.038742978;0.067960024;-0.077968284;0.034086745;-0.536853;0.2611875;-0.18159401;0.6221821;-0.022084769;0.027460154;-0.022237433;0.02265968;-0.07909218;0.026732381;-0.05339843;0.04903277;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_5Nm_02-09-2021_14-29_Em_2.mat
-2.604068;-0.5162865;7.557646;37.448036;-2.603008;-0.5165225;7.5529685;37.44941;-5.2099037;-1.7480624;6.5766087;11.191143;-5.1595144;-1.7362927;6.5833006;11.11106;-0.07708587;0.040594026;-0.04927651;0.061492678;-0.12951945;0.5810489;-0.36596617;0.52413636;-0.021000568;0.017521895;-0.032230575;0.025001666;-0.047728334;0.06189704;-0.028432803;0.07251953;0.01054239;0.1569542;-0.012436123;0.08706608;-0.25817928;0.4983378;-0.32482192;0.5804906;-0.05638591;-0.0061139804;-0.020828925;0.023927692;-0.016696025;0.10477598;-0.04576064;0.044091497;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_6Nm_02-09-2021_14-29SwitchedSubSys_Em_0.mat
-2.604068;-0.5162865;7.557646;37.448036;-2.603008;-0.5165225;7.5529685;37.44941;-5.2099037;-1.7480624;6.5766087;11.191143;-5.1595144;-1.7362927;6.5833006;11.11106;-0.05440443;0.07680564;-0.033067025;0.05810451;-0.48357803;0.35498154;-0.6332658;0.1250544;-0.029132947;0.029041834;-0.017264795;0.022812994;-0.03140553;0.062968686;-0.06974168;0.034197494;-0.07578137;0.03301633;-0.16521496;-0.009934207;-0.36531812;0.43227547;-0.60936;0.22087163;-0.0055845906;0.04240987;0.0047605997;0.05115274;-0.06739425;0.03776092;-0.09110678;0.016904196;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_6Nm_02-09-2021_14-29SwitchedSubSys_Em_1.mat
-2.604068;-0.5162865;7.557646;37.448036;-2.603008;-0.5165225;7.5529685;37.44941;-5.2099037;-1.7480624;6.5766087;11.191143;-5.1595144;-1.7362927;6.5833006;11.11106;-0.04154861;0.05109497;-0.0815289;0.05457957;-0.66757214;0.24135949;-0.16314892;0.5551096;-0.019563917;0.029393734;-0.025316168;0.022923058;-0.07683383;0.028134715;-0.05693362;0.04233009;-0.13113514;0.0008589668;-0.0004936737;0.12991627;-0.6857833;0.26120433;-0.2693945;0.45035902;-0.00491313;0.041551888;-0.05024448;-0.004966829;-0.06458358;0.030570136;-0.029832205;0.090412565;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_6Nm_02-09-2021_14-29SwitchedSubSys_Em_2.mat
-2.603008;-0.5165225;7.5529685;37.44941;-2.604068;-0.5162865;7.557646;37.448036;-5.1595144;-1.7362927;6.5833006;11.11106;-5.2099037;-1.7480624;6.5766087;11.191143;0.01054239;0.1569542;-0.012436123;0.08706608;-0.25817928;0.4983378;-0.32482192;0.5804906;-0.05638591;-0.0061139804;-0.020828925;0.023927692;-0.016696025;0.10477598;-0.04576064;0.044091497;-0.07708587;0.040594026;-0.04927651;0.061492678;-0.12951945;0.5810489;-0.36596617;0.52413636;-0.021000568;0.017521895;-0.032230575;0.025001666;-0.047728334;0.06189704;-0.028432803;0.07251953;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_6Nm_02-09-2021_14-29_Em_0.mat
-2.603008;-0.5165225;7.5529685;37.44941;-2.604068;-0.5162865;7.557646;37.448036;-5.1595144;-1.7362927;6.5833006;11.11106;-5.2099037;-1.7480624;6.5766087;11.191143;-0.07578137;0.03301633;-0.16521496;-0.009934207;-0.36531812;0.43227547;-0.60936;0.22087163;-0.0055845906;0.04240987;0.0047605997;0.05115274;-0.06739425;0.03776092;-0.09110678;0.016904196;-0.05440443;0.07680564;-0.033067025;0.05810451;-0.48357803;0.35498154;-0.6332658;0.1250544;-0.029132947;0.029041834;-0.017264795;0.022812994;-0.03140553;0.062968686;-0.06974168;0.034197494;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_6Nm_02-09-2021_14-29_Em_1.mat
-2.603008;-0.5165225;7.5529685;37.44941;-2.604068;-0.5162865;7.557646;37.448036;-5.1595144;-1.7362927;6.5833006;11.11106;-5.2099037;-1.7480624;6.5766087;11.191143;-0.13113514;0.0008589668;-0.0004936737;0.12991627;-0.6857833;0.26120433;-0.2693945;0.45035902;-0.00491313;0.041551888;-0.05024448;-0.004966829;-0.06458358;0.030570136;-0.029832205;0.090412565;-0.04154861;0.05109497;-0.0815289;0.05457957;-0.66757214;0.24135949;-0.16314892;0.5551096;-0.019563917;0.029393734;-0.025316168;0.022923058;-0.07683383;0.028134715;-0.05693362;0.04233009;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_6Nm_02-09-2021_14-29_Em_2.mat
-2.4073453;-0.9580989;14.027496;34.73854;-2.4078906;-0.9518857;14.023616;34.7383;-4.985603;-1.7500387;6.6627045;10.7970495;-4.931971;-1.7216691;6.620059;10.708458;-0.064124234;0.041721262;-0.067425795;0.058770146;-0.0742381;0.7164229;-0.72319007;0.62039036;-0.032162294;0.015955728;-0.028251637;0.04100052;-0.05067294;0.091461495;-0.025125073;0.08198808;0.017184382;0.15947211;-0.029008523;0.083029136;-0.21074028;0.60532486;-0.69564897;0.6595704;-0.058341283;-0.01009398;-0.01721777;0.0386147;-0.028867563;0.12939544;-0.045755398;0.054897342;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_7Nm_02-09-2021_14-29SwitchedSubSys_Em_0.mat
-2.4073453;-0.9580989;14.027496;34.73854;-2.4078906;-0.9518857;14.023616;34.7383;-4.985603;-1.7500387;6.6627045;10.7970495;-4.931971;-1.7216691;6.620059;10.708458;-0.06709859;0.069808155;-0.053079914;0.056250524;-0.82095677;0.40597138;-0.73341906;0.14107078;-0.026347054;0.037228033;-0.018706325;0.03349332;-0.032003045;0.08039104;-0.091472;0.034783974;-0.0783135;0.02260334;-0.15864351;-0.017015878;-0.7292067;0.47783965;-0.66366184;0.2411279;-0.00059003726;0.04885455;0.0032193246;0.055975877;-0.06583275;0.042929556;-0.11605148;0.018439332;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_7Nm_02-09-2021_14-29SwitchedSubSys_Em_1.mat
-2.4073453;-0.9580989;14.027496;34.73854;-2.4078906;-0.9518857;14.023616;34.7383;-4.985603;-1.7500387;6.6627045;10.7970495;-4.931971;-1.7216691;6.620059;10.708458;-0.052188914;0.054432902;-0.076802775;0.050919652;-0.67419344;0.44920713;-0.16518906;0.7226852;-0.034299076;0.02709958;-0.026774963;0.020875707;-0.07696526;0.02070819;-0.06560645;0.0701409;-0.13782543;-0.007864802;0.004106999;0.13484767;-0.66942763;0.4891834;-0.22754101;0.5874576;-0.020390902;0.04057376;-0.057532225;-0.008824351;-0.07571525;0.018349264;-0.0327478;0.110784255;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_7Nm_02-09-2021_14-29SwitchedSubSys_Em_2.mat
-2.4078906;-0.9518857;14.023616;34.7383;-2.4073453;-0.9580989;14.027496;34.73854;-4.931971;-1.7216691;6.620059;10.708458;-4.985603;-1.7500387;6.6627045;10.7970495;0.017184382;0.15947211;-0.029008523;0.083029136;-0.21074028;0.60532486;-0.69564897;0.6595704;-0.058341283;-0.01009398;-0.01721777;0.0386147;-0.028867563;0.12939544;-0.045755398;0.054897342;-0.064124234;0.041721262;-0.067425795;0.058770146;-0.0742381;0.7164229;-0.72319007;0.62039036;-0.032162294;0.015955728;-0.028251637;0.04100052;-0.05067294;0.091461495;-0.025125073;0.08198808;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_7Nm_02-09-2021_14-29_Em_0.mat
-2.4078906;-0.9518857;14.023616;34.7383;-2.4073453;-0.9580989;14.027496;34.73854;-4.931971;-1.7216691;6.620059;10.708458;-4.985603;-1.7500387;6.6627045;10.7970495;-0.0783135;0.02260334;-0.15864351;-0.017015878;-0.7292067;0.47783965;-0.66366184;0.2411279;-0.00059003726;0.04885455;0.0032193246;0.055975877;-0.06583275;0.042929556;-0.11605148;0.018439332;-0.06709859;0.069808155;-0.053079914;0.056250524;-0.82095677;0.40597138;-0.73341906;0.14107078;-0.026347054;0.037228033;-0.018706325;0.03349332;-0.032003045;0.08039104;-0.091472;0.034783974;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_7Nm_02-09-2021_14-29_Em_1.mat
-2.4078906;-0.9518857;14.023616;34.7383;-2.4073453;-0.9580989;14.027496;34.73854;-4.931971;-1.7216691;6.620059;10.708458;-4.985603;-1.7500387;6.6627045;10.7970495;-0.13782543;-0.007864802;0.004106999;0.13484767;-0.66942763;0.4891834;-0.22754101;0.5874576;-0.020390902;0.04057376;-0.057532225;-0.008824351;-0.07571525;0.018349264;-0.0327478;0.110784255;-0.052188914;0.054432902;-0.076802775;0.050919652;-0.67419344;0.44920713;-0.16518906;0.7226852;-0.034299076;0.02709958;-0.026774963;0.020875707;-0.07696526;0.02070819;-0.06560645;0.0701409;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_7Nm_02-09-2021_14-29_Em_2.mat
-2.3815143;-1.3725556;20.07767;34.424988;-2.382784;-1.382422;20.078379;34.424343;-5.9125247;-1.2549773;6.175303;11.659022;-5.8492227;-1.2311944;6.110429;11.552347;-0.06394937;0.05525398;-0.08353374;0.05752459;-0.28160882;0.83730626;-0.61813474;0.49469718;-0.029550167;0.02215811;-0.02814935;0.038987894;-0.057406206;0.07026069;-0.017424513;0.08289557;0.014264779;0.18474385;-0.040989656;0.095686786;-0.30580637;0.7607646;-0.57808596;0.5339487;-0.0658343;-0.005436286;-0.024974728;0.035957452;-0.018769763;0.112989046;-0.05068829;0.058576323;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_8Nm_02-09-2021_14-29SwitchedSubSys_Em_0.mat
-2.3815143;-1.3725556;20.07767;34.424988;-2.382784;-1.382422;20.078379;34.424343;-5.9125247;-1.2549773;6.175303;11.659022;-5.8492227;-1.2311944;6.110429;11.552347;-0.07644496;0.06492674;-0.05198881;0.0742521;-0.70479274;0.35947865;-0.8806907;0.18834916;-0.026298042;0.033991896;-0.0256147;0.03441853;-0.025052397;0.08417187;-0.069460034;0.03371909;-0.10655644;0.027964458;-0.1918174;-0.008705934;-0.5991756;0.41125143;-0.8333446;0.24260175;-0.00032431248;0.04873779;0.002082473;0.05976287;-0.07954118;0.048160233;-0.10038327;0.017190361;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_8Nm_02-09-2021_14-29SwitchedSubSys_Em_1.mat
-2.3815143;-1.3725556;20.07767;34.424988;-2.382784;-1.382422;20.078379;34.424343;-5.9125247;-1.2549773;6.175303;11.659022;-5.8492227;-1.2311944;6.110429;11.552347;-0.054230604;0.081320725;-0.06714108;0.060960036;-0.77077645;0.38898736;-0.31767324;0.79228985;-0.035304733;0.03516909;-0.02984236;0.021151379;-0.07143228;0.021421082;-0.07968188;0.053949084;-0.15570289;-0.00013580402;0.0073556453;0.15054603;-0.76020026;0.42426395;-0.34017292;0.71985763;-0.0141523685;0.045534536;-0.058622494;-0.00634312;-0.07325613;0.021109683;-0.03621093;0.10143737;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_8Nm_02-09-2021_14-29SwitchedSubSys_Em_2.mat
-2.382784;-1.382422;20.078379;34.424343;-2.3815143;-1.3725556;20.07767;34.424988;-5.8492227;-1.2311944;6.110429;11.552347;-5.9125247;-1.2549773;6.175303;11.659022;0.014264779;0.18474385;-0.040989656;0.095686786;-0.30580637;0.7607646;-0.57808596;0.5339487;-0.0658343;-0.005436286;-0.024974728;0.035957452;-0.018769763;0.112989046;-0.05068829;0.058576323;-0.06394937;0.05525398;-0.08353374;0.05752459;-0.28160882;0.83730626;-0.61813474;0.49469718;-0.029550167;0.02215811;-0.02814935;0.038987894;-0.057406206;0.07026069;-0.017424513;0.08289557;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_8Nm_02-09-2021_14-29_Em_0.mat
-2.382784;-1.382422;20.078379;34.424343;-2.3815143;-1.3725556;20.07767;34.424988;-5.8492227;-1.2311944;6.110429;11.552347;-5.9125247;-1.2549773;6.175303;11.659022;-0.10655644;0.027964458;-0.1918174;-0.008705934;-0.5991756;0.41125143;-0.8333446;0.24260175;-0.00032431248;0.04873779;0.002082473;0.05976287;-0.07954118;0.048160233;-0.10038327;0.017190361;-0.07644496;0.06492674;-0.05198881;0.0742521;-0.70479274;0.35947865;-0.8806907;0.18834916;-0.026298042;0.033991896;-0.0256147;0.03441853;-0.025052397;0.08417187;-0.069460034;0.03371909;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_8Nm_02-09-2021_14-29_Em_1.mat
-2.382784;-1.382422;20.078379;34.424343;-2.3815143;-1.3725556;20.07767;34.424988;-5.8492227;-1.2311944;6.110429;11.552347;-5.9125247;-1.2549773;6.175303;11.659022;-0.15570289;-0.00013580402;0.0073556453;0.15054603;-0.76020026;0.42426395;-0.34017292;0.71985763;-0.0141523685;0.045534536;-0.058622494;-0.00634312;-0.07325613;0.021109683;-0.03621093;0.10143737;-0.054230604;0.081320725;-0.06714108;0.060960036;-0.77077645;0.38898736;-0.31767324;0.79228985;-0.035304733;0.03516909;-0.02984236;0.021151379;-0.07143228;0.021421082;-0.07968188;0.053949084;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_8Nm_02-09-2021_14-29_Em_2.mat
-3.6812377;-0.40421325;6.4402266;50.365395;-3.6827962;-0.39658743;6.437624;50.36559;-5.826346;-1.5864677;6.6246924;11.400155;-5.7761116;-1.5583092;6.538198;11.282098;-0.05685322;0.0420877;-0.065944724;0.04818266;-0.17868997;0.67311954;-0.36677116;0.61079913;-0.02910712;0.015272838;-0.029034182;0.027159134;-0.052949283;0.06523634;-0.052745946;0.06614944;0.014427531;0.17293352;-0.019669062;0.08863751;-0.20240173;0.5858652;-0.33118248;0.6345583;-0.059068624;-0.008581908;-0.022310615;0.030618563;-0.026022797;0.09407491;-0.058292765;0.041977268;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_9Nm_02-09-2021_14-29SwitchedSubSys_Em_0.mat
-3.6812377;-0.40421325;6.4402266;50.365395;-3.6827962;-0.39658743;6.437624;50.36559;-5.826346;-1.5864677;6.6246924;11.400155;-5.7761116;-1.5583092;6.538198;11.282098;-0.058610357;0.054600183;-0.048096094;0.051805753;-0.5585539;0.45430338;-0.6932006;0.15600169;-0.025370814;0.02572698;-0.018974366;0.028227491;-0.07705188;0.07024908;-0.057061937;0.03601165;-0.08772436;0.032509744;-0.17871489;-0.010517335;-0.44432542;0.519073;-0.6275619;0.18810336;-0.0044063167;0.04960162;0.001607754;0.059912164;-0.08450865;0.032776758;-0.083604686;0.021783048;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_9Nm_02-09-2021_14-29SwitchedSubSys_Em_1.mat
-3.6812377;-0.40421325;6.4402266;50.365395;-3.6827962;-0.39658743;6.437624;50.36559;-5.826346;-1.5864677;6.6246924;11.400155;-5.7761116;-1.5583092;6.538198;11.282098;-0.04297938;0.06388503;-0.06166895;0.0457795;-0.68044347;0.27810854;-0.28894517;0.611677;-0.025511494;0.02871047;-0.02487055;0.019149408;-0.059626084;0.018260535;-0.06975941;0.0810549;-0.15431006;-0.0036585445;0.0041762628;0.1490454;-0.65961707;0.26880646;-0.32105178;0.46636724;-0.007373693;0.04511123;-0.05612985;-0.008498203;-0.06590608;0.021079758;-0.030012855;0.09365718;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_9Nm_02-09-2021_14-29SwitchedSubSys_Em_2.mat
-3.6827962;-0.39658743;6.437624;50.36559;-3.6812377;-0.40421325;6.4402266;50.365395;-5.7761116;-1.5583092;6.538198;11.282098;-5.826346;-1.5864677;6.6246924;11.400155;0.014427531;0.17293352;-0.019669062;0.08863751;-0.20240173;0.5858652;-0.33118248;0.6345583;-0.059068624;-0.008581908;-0.022310615;0.030618563;-0.026022797;0.09407491;-0.058292765;0.041977268;-0.05685322;0.0420877;-0.065944724;0.04818266;-0.17868997;0.67311954;-0.36677116;0.61079913;-0.02910712;0.015272838;-0.029034182;0.027159134;-0.052949283;0.06523634;-0.052745946;0.06614944;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_9Nm_02-09-2021_14-29_Em_0.mat
-3.6827962;-0.39658743;6.437624;50.36559;-3.6812377;-0.40421325;6.4402266;50.365395;-5.7761116;-1.5583092;6.538198;11.282098;-5.826346;-1.5864677;6.6246924;11.400155;-0.08772436;0.032509744;-0.17871489;-0.010517335;-0.44432542;0.519073;-0.6275619;0.18810336;-0.0044063167;0.04960162;0.001607754;0.059912164;-0.08450865;0.032776758;-0.083604686;0.021783048;-0.058610357;0.054600183;-0.048096094;0.051805753;-0.5585539;0.45430338;-0.6932006;0.15600169;-0.025370814;0.02572698;-0.018974366;0.028227491;-0.07705188;0.07024908;-0.057061937;0.03601165;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_9Nm_02-09-2021_14-29_Em_1.mat
-3.6827962;-0.39658743;6.437624;50.36559;-3.6812377;-0.40421325;6.4402266;50.365395;-5.7761116;-1.5583092;6.538198;11.282098;-5.826346;-1.5864677;6.6246924;11.400155;-0.15431006;-0.0036585445;0.0041762628;0.1490454;-0.65961707;0.26880646;-0.32105178;0.46636724;-0.007373693;0.04511123;-0.05612985;-0.008498203;-0.06590608;0.021079758;-0.030012855;0.09365718;-0.04297938;0.06388503;-0.06166895;0.0457795;-0.68044347;0.27810854;-0.28894517;0.611677;-0.025511494;0.02871047;-0.02487055;0.019149408;-0.059626084;0.018260535;-0.06975941;0.0810549;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_Random_9Nm_02-09-2021_14-29_Em_2.mat
-0.68740535;0.1822798;-7.909198;9.78216;-0.6860909;0.22127546;-7.9114985;9.782197;-4.140099;-0.74300426;-0.6994931;10.28068;-4.127642;-0.7621854;-0.9768757;10.425586;-0.07380051;0.10658971;-0.16290992;0.050725576;-0.19206035;0.29318258;-0.1998074;0.5236523;-0.021767767;0.022568682;-0.03379041;0.044920236;-0.08952342;0.07138307;-0.05619599;0.10778408;-0.016228395;0.14593899;-0.030050784;0.08297568;-0.2436877;0.21637261;-0.15750012;0.604318;-0.035788693;0.0071161836;-0.024511773;0.017343115;-0.075247;0.082348086;-0.07663489;0.09739546;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_UpDown_0Nm_02-09-2021_13-42SwitchedSubSys_Em_0.mat
-0.68740535;0.1822798;-7.909198;9.78216;-0.6860909;0.22127546;-7.9114985;9.782197;-4.140099;-0.74300426;-0.6994931;10.28068;-4.127642;-0.7621854;-0.9768757;10.425586;-0.17239954;0.07381948;-0.063391775;0.06154742;-0.24943353;0.4633739;-0.3295898;0.18341346;-0.033671036;0.04054221;-0.027573613;0.019095976;-0.06684627;0.12611899;-0.07317789;0.057698317;-0.06331078;0.03787167;-0.14633334;0.015844725;-0.19134304;0.566164;-0.31692448;0.20381129;-0.012449936;0.028406464;-0.010202632;0.034620482;-0.086943194;0.10634412;-0.07313439;0.055534694;.\data\AI_InputData\Measurement_HS_Procesed\Normal\GrabbedData_Normal_UpDown_0Nm_02-09-2021_13-42SwitchedSubSys_Em_1.mat
